CHL_protectedcruiser_armour_1;4,568t, 3" Armor;4,568t, 3" Armor;4,568t, 3" Armor;;4,568t, 3" Armor;;;;;;;;;x
CHL_protectedcruiser_armour_2;3,437t, 3" Armor;3,437t, 3" Armor;3,437t, 3" Armor;;3,437t, 3" Armor;;;;;;;;;x
CHL_protectedcruiser_armour_3;4,160t, 2" Armor;4,160t, 2" Armor;4,160t, 2" Armor;;4,160t, 2" Armor;;;;;;;;;x
COL_protectedcruiser_armour_5;1,200t;1,200t;1,200t;;1,200t;;;;;;;;;x
DEN_battleship_armour_0;2,048t, 5" Armor;2,048t, 5" Armor;2,048t, 5" Armor;;2,048t, 5" Armor;;;;;;;;;x
DEN_battleship_armour_1;3,170t, 8" Armor;3,170t, 8" Armor;3,170t, 8" Armor;;3,170t, 8" Armor;;;;;;;;;x
DEN_battleship_armour_2;2,313t, 7" Armor;2,313t, 7" Armor;2,313t, 7" Armor;;2,313t, 7" Armor;;;;;;;;;x
DEN_battleship_armour_3;5,332t, 12" Armor;5,332t, 12" Armor;5,332t, 12" Armor;;5,332t, 12" Armor;;;;;;;;;x
DEN_battleship_armour_4;2,462t, 12" Armor;2,462t, 12" Armor;2,462t, 12" Armor;;2,462t, 12" Armor;;;;;;;;;x
DEN_battleship_armour_5;3,392t, 11" Composite Armor;3,392t, 11" Composite Armor;3,392t, 11" Composite Armor;;3,392t, 11" Composite Armor;;;;;;;;;x
DEN_battleship_armour_7;2,160t, 9" Composite Armor;2,160t, 9" Composite Armor;2,160t, 9" Composite Armor;;2,160t, 9" Composite Armor;;;;;;;;;x
DEN_battleship_armour_9;3,735t, 8" Armor;3,735t, 8" Armor;3,735t, 8" Armor;;3,735t, 8" Armor;;;;;;;;;x
DEN_battleship_armour_12;3,800t, 8" Armor;3,800t, 8" Armor;3,800t, 8" Armor;;3,800t, 8" Armor;;;;;;;;;x
DEN_protectedcruiser_armour_0;2,663t;2,663t;2,663t;;2,663t;;;;;;;;;x
DEN_protectedcruiser_armour_1;2,972t;2,972t;2,972t;;2,972t;;;;;;;;;x
DEN_protectedcruiser_armour_2;1,300t;1,300t;1,300t;;1,300t;;;;;;;;;x
ENG_heavycruiser_armour_4;12,000t, 6" Armor;12,000t, 6" Armor;12,000t, 6" Armor;;12,000t, 6" Armor;;;;;;;;;x
ENG_heavycruiser_armour_5;14,150t, 6" Armor;14,150t, 6" Armor;14,150t, 6" Armor;;14,150t, 6" Armor;;;;;;;;;x
ENG_heavycruiser_armour_6;10,850t, 6" Armor;10,850t, 6" Armor;10,850t, 6" Armor;;10,850t, 6" Armor;;;;;;;;;x
ENG_heavycruiser_armour_7;13,550t, 6" Armor;13,550t, 6" Armor;13,550t, 6" Armor;;13,550t, 6" Armor;;;;;;;;;x
ENG_heavycruiser_armour_8;13,550t, 6" Armor;13,550t, 6" Armor;13,550t, 6" Armor;;13,550t, 6" Armor;;;;;;;;;x
ENG_heavycruiser_armour_9;14,600t, 6" Armor;14,600t, 6" Armor;14,600t, 6" Armor;;14,600t, 6" Armor;;;;;;;;;x
ENG_battlecruiser_armour_0;17,373t, 6" Krupp Armor;17,373t, 6" Krupp Armor;17,373t, 6" Krupp Armor;;17,373t, 6" Krupp Armor;;;;;;;;;x
ENG_battlecruiser_armour_3;27,650t, 6" Krupp Armor;27,650t, 6" Krupp Armor;27,650t, 6" Krupp Armor;;27,650t, 6" Krupp Armor;;;;;;;;;x
ENG_battlecruiser_armour_4;19,230t, 3" Krupp Armor;19,230t, 3" Krupp Armor;19,230t, 3" Krupp Armor;;19,230t, 3" Krupp Armor;;;;;;;;;x
ENG_battlecruiser_armour_5;42,670t, 12" Krupp Armor;42,670t, 12" Krupp Armor;42,670t, 12" Krupp Armor;;42,670t, 12" Krupp Armor;;;;;;;;;x
ENG_lightcruiser_armour_5;4,120t, 3" Armor;4,120t, 3" Armor;4,120t, 3" Armor;;4,120t, 3" Armor;;;;;;;;;x
ENG_lightcruiser_armour_6;4,190t, 3" Armor;4,190t, 3" Armor;4,190t, 3" Armor;;4,190t, 3" Armor;;;;;;;;;x
ENG_lightcruiser_armour_7;4,290t, 3" Armor;4,290t, 3" Armor;4,290t, 3" Armor;;4,290t, 3" Armor;;;;;;;;;x
ENG_lightcruiser_armour_8;4,290t, 3" Armor;4,290t, 3" Armor;4,290t, 3" Armor;;4,290t, 3" Armor;;;;;;;;;x
ENG_lightcruiser_armour_9;7,300t, 3" Armor;7,300t, 3" Armor;7,300t, 3" Armor;;7,300t, 3" Armor;;;;;;;;;x
ENG_submarine_hull_0;113t;113t;113t;;113t;;;;;;;;;x
ENG_submarine_hull_1;190t;190t;190t;;190t;;;;;;;;;x
ENG_submarine_hull_2;287t;287t;287t;;287t;;;;;;;;;x
ENG_submarine_hull_3;287t;287t;287t;;287t;;;;;;;;;x
ENG_carrier_armour_0;7,080t;7,080t;7,080t;;7,080t;;;;;;;;;x
ENG_carrier_armour_1;21,630t, 4.5" Armor;21,630t, 4.5" Armor;21,630t, 4.5" Armor;;21,630t, 4.5" Armor;;;;;;;;;x
ENG_carrier_armour_2;10,850t, 3" Armor;10,850t, 3" Armor;10,850t, 3" Armor;;10,850t, 3" Armor;;;;;;;;;x
ENG_dreadnaught_armour_0;18,110t, 11" Krupp Armor;18,110t, 11" Krupp Armor;18,110t, 11" Krupp Armor;;18,110t, 11" Krupp Armor;;;;;;;;;x
ENG_dreadnaught_armour_1;18,800t, 15" Krupp Armor;18,800t, 15" Krupp Armor;18,800t, 15" Krupp Armor;;18,800t, 15" Krupp Armor;;;;;;;;;x
ENG_dreadnaught_armour_2;19,680t, 10" Krupp Armor;19,680t, 10" Krupp Armor;19,680t, 10" Krupp Armor;;19,680t, 10" Krupp Armor;;;;;;;;;x
ENG_dreadnaught_armour_3;22,200t, 12" Krupp Armor;22,200t, 12" Krupp Armor;22,200t, 12" Krupp Armor;;22,200t, 12" Krupp Armor;;;;;;;;;x
ENG_dreadnaught_armour_4;25,000t, 12" Krupp Armor;25,000t, 12" Krupp Armor;25,000t, 12" Krupp Armor;;25,000t, 12" Krupp Armor;;;;;;;;;x
ENG_dreadnaught_armour_5;27,500t, 13" Krupp Armor;27,500t, 13" Krupp Armor;27,500t, 13" Krupp Armor;;27,500t, 13" Krupp Armor;;;;;;;;;x
ENG_dreadnaught_armour_6;28,000t, 13" Krupp Armor;28,000t, 13" Krupp Armor;28,000t, 13" Krupp Armor;;28,000t, 13" Krupp Armor;;;;;;;;;x
ENG_destroyer_armour_1;260t;260t;260t;;260t;;;;;;;;;x
ENG_destroyer_armour_2;350t;350t;350t;;350t;;;;;;;;;x
ENG_destroyer_armour_3;350t;350t;350t;;350t;;;;;;;;;x
ENG_destroyer_armour_4;350t;350t;350t;;350t;;;;;;;;;x
ENG_destroyer_armour_6;535t;535t;535t;;535t;;;;;;;;;x
ENG_destroyer_armour_7;900t;900t;900t;;900t;;;;;;;;;x
ENG_destroyer_armour_8;1,825t;1,825t;1,825t;;1,825t;;;;;;;;;x
ENG_destroyer_armour_9;945t;945t;945t;;945t;;;;;;;;;x
ENG_destroyer_armour_10;1,072t;1,072t;1,072t;;1,072t;;;;;;;;;x
ENG_destroyer_armour_11;1,000t;1,000t;1,000t;;1,000t;;;;;;;;;x
ENG_destroyer_armour_12;975t;975t;975t;;975t;;;;;;;;;x
ENG_destroyer_armour_13;1,075t;1,075t;1,075t;;1,075t;;;;;;;;;x
ENG_destroyer_armour_14;1,120t;1,120t;1,120t;;1,120t;;;;;;;;;x
ENG_destroyer_armour_15;1,580t;1,580t;1,580t;;1,580t;;;;;;;;;x
ENG_destroyer_armour_16;1,480t;1,480t;1,480t;;1,480t;;;;;;;;;x
ENG_battleship_armour_3;12,590t, 20" Armor;12,590t, 20" Armor;12,590t, 20" Armor;;12,590t, 20" Armor;;;;;;;;;x
ENG_battleship_armour_4;10,470t, 18" Armor;10,470t, 18" Armor;10,470t, 18" Armor;;10,470t, 18" Armor;;;;;;;;;x
ENG_battleship_armour_5;14,150t, 18" Armor;14,150t, 18" Armor;14,150t, 18" Armor;;14,150t, 18" Armor;;;;;;;;;x
ENG_battleship_armour_6;14,560t, 9" Composite Armor;14,560t, 9" Composite Armor;14,560t, 9" Composite Armor;;14,560t, 9" Composite Armor;;;;;;;;;x
ENG_battleship_armour_7;12,350t, 8" Composite Armor;12,350t, 8" Composite Armor;12,350t, 8" Composite Armor;;12,350t, 8" Composite Armor;;;;;;;;;x
ENG_battleship_armour_8;13,150t, 6" Krupp Armor;13,150t, 6" Krupp Armor;13,150t, 6" Krupp Armor;;13,150t, 6" Krupp Armor;;;;;;;;;x
ENG_battleship_armour_9;14,500t, 9" Krupp Armor;14,500t, 9" Krupp Armor;14,500t, 9" Krupp Armor;;14,500t, 9" Krupp Armor;;;;;;;;;x
ENG_battleship_armour_10;13,270t, 7" Krupp Armor;13,270t, 7" Krupp Armor;13,270t, 7" Krupp Armor;;13,270t, 7" Krupp Armor;;;;;;;;;x
ENG_battleship_armour_11;15,585t, 9" Krupp Armor;15,585t, 9" Krupp Armor;15,585t, 9" Krupp Armor;;15,585t, 9" Krupp Armor;;;;;;;;;x
ENG_battleship_armour_12;16,090t, 12" Krupp Armor;16,090t, 12" Krupp Armor;16,090t, 12" Krupp Armor;;16,090t, 12" Krupp Armor;;;;;;;;;x
ENG_protectedcruiser_armour_0;2,800t, 2" Armor;2,800t, 2" Armor;2,800t, 2" Armor;;2,800t, 2" Armor;;;;;;;;;x
ENG_protectedcruiser_armour_1;2,575t, 2" Armor;2,575t, 2" Armor;2,575t, 2" Armor;;2,575t, 2" Armor;;;;;;;;;x
ENG_protectedcruiser_armour_2;3,400t, 2" Armor;3,400t, 2" Armor;3,400t, 2" Armor;;3,400t, 2" Armor;;;;;;;;;x
ENG_protectedcruiser_armour_3;4,630t, 2" Armor;4,630t, 2" Armor;4,630t, 2" Armor;;4,630t, 2" Armor;;;;;;;;;x
ENG_protectedcruiser_armour_4;5,600t, 3" Armor;5,600t, 3" Armor;5,600t, 3" Armor;;5,600t, 3" Armor;;;;;;;;;x
ENG_protectedcruiser_armour_5;5,750t, 3" Armor;5,750t, 3" Armor;5,750t, 3" Armor;;5,750t, 3" Armor;;;;;;;;;x
ENG_protectedcruiser_armour_6;2,135t, 2" Armor;2,135t, 2" Armor;2,135t, 2" Armor;;2,135t, 2" Armor;;;;;;;;;x
ENG_protectedcruiser_armour_7;5,650t, 3" Armor;5,650t, 3" Armor;5,650t, 3" Armor;;5,650t, 3" Armor;;;;;;;;;x
ENG_protectedcruiser_armour_8;3,000t, 2" Armor;3,000t, 2" Armor;3,000t, 2" Armor;;3,000t, 2" Armor;;;;;;;;;x
ENG_submarine_hull_4;483t;483t;483t;;483t;;;;;;;;;x
ENG_submarine_hull_5;665t;665t;665t;;665t;;;;;;;;;x
ENG_submarine_hull_6;386t;386t;386t;;386t;;;;;;;;;x
ENG_submarine_hull_7;363t;363t;363t;;363t;;;;;;;;;x
ENG_submarine_hull_8;1,594t;1,594t;1,594t;;1,594t;;;;;;;;;x
ENG_submarine_hull_9;891t;891t;891t;;891t;;;;;;;;;x
ENG_submarine_hull_10;891t;891t;891t;;891t;;;;;;;;;x
ENG_submarine_hull_11;960t;960t;960t;;960t;;;;;;;;;x
EST_destroyer_armour_12;1,280t;1,280t;1,280t;;1,280t;;;;;;;;;x
FRA_heavycruiser_armour_0;6,676t, 4" Armor;6,676t, 4" Armor;6,676t, 4" Armor;;6,676t, 4" Armor;;;;;;;;;x
FRA_heavycruiser_armour_1;4,681t, 4" Armor;4,681t, 4" Armor;4,681t, 4" Armor;;4,681t, 4" Armor;;;;;;;;;x
FRA_heavycruiser_armour_2;5,374t, 2" Composite Armor;5,374t, 2" Composite Armor;5,374t, 2" Composite Armor;;5,374t, 2" Composite Armor;;;;;;;;;x
FRA_heavycruiser_armour_3;11,092t, 6" Composite Armor;11,092t, 6" Composite Armor;11,092t, 6" Composite Armor;;11,092t, 6" Composite Armor;;;;;;;;;x
FRA_heavycruiser_armour_4;9,367t, 6" Composite Armor;9,367t, 6" Composite Armor;9,367t, 6" Composite Armor;;9,367t, 6" Composite Armor;;;;;;;;;x
FRA_heavycruiser_armour_5;7,578t, 4" Composite Armor;7,578t, 4" Composite Armor;7,578t, 4" Composite Armor;;7,578t, 4" Composite Armor;;;;;;;;;x
FRA_heavycruiser_armour_6;12,351t, 6" Krupp Armor;12,351t, 6" Krupp Armor;12,351t, 6" Krupp Armor;;12,351t, 6" Krupp Armor;;;;;;;;;x
FRA_heavycruiser_armour_7;13,105t, 6" Krupp Armor;13,105t, 6" Krupp Armor;13,105t, 6" Krupp Armor;;13,105t, 6" Krupp Armor;;;;;;;;;x
FRA_heavycruiser_armour_8;13,504t, 6" Krupp Armor;13,504t, 6" Krupp Armor;13,504t, 6" Krupp Armor;;13,504t, 6" Krupp Armor;;;;;;;;;x
FRA_heavycruiser_armour_9;13,847t, 6" Krupp Armor;13,847t, 6" Krupp Armor;13,847t, 6" Krupp Armor;;13,847t, 6" Krupp Armor;;;;;;;;;x
FRA_submarine_hull_0;420t;420t;420t;;420t;;;;;;;;;x
FRA_submarine_hull_1;71t;71t;71t;;71t;;;;;;;;;x
FRA_submarine_hull_2;168t;168t;168t;;168t;;;;;;;;;x
FRA_submarine_hull_3;213t;213t;213t;;213t;;;;;;;;;x
FRA_dreadnaught_armour_3;22,189t, 11" Krupp Armor;22,189t, 11" Krupp Armor;22,189t, 11" Krupp Armor;;22,189t, 11" Krupp Armor;;;;;;;;;x
FRA_dreadnaught_armour_4;23,230t, 11" Krupp Armor;23,230t, 11" Krupp Armor;23,230t, 11" Krupp Armor;;23,230t, 11" Krupp Armor;;;;;;;;;x
FRA_destroyer_armour_2;296t;296t;296t;;296t;;;;;;;;;x
FRA_destroyer_armour_3;314t;314t;314t;;314t;;;;;;;;;x
FRA_destroyer_armour_4;306t;306t;306t;;306t;;;;;;;;;x
FRA_destroyer_armour_5;298t;298t;298t;;298t;;;;;;;;;x
FRA_destroyer_armour_6;350t;350t;350t;;350t;;;;;;;;;x
FRA_destroyer_armour_7;339t;339t;339t;;339t;;;;;;;;;x
FRA_destroyer_armour_8;530t;530t;530t;;530t;;;;;;;;;x
FRA_destroyer_armour_9;450t;450t;450t;;450t;;;;;;;;;x
FRA_destroyer_armour_10;756t;756t;756t;;756t;;;;;;;;;x
FRA_destroyer_armour_11;850t;850t;850t;;850t;;;;;;;;;x
FRA_destroyer_armour_12;980t;980t;980t;;980t;;;;;;;;;x
FRA_destroyer_armour_13;685t;685t;685t;;685t;;;;;;;;;x
FRA_destroyer_armour_14;850t;850t;850t;;850t;;;;;;;;;x
FRA_destroyer_armour_15;835t;835t;835t;;835t;;;;;;;;;x
FRA_battleship_armour_2;1,690t, 8" Composite Armor;1,690t, 8" Composite Armor;1,690t, 8" Composite Armor;;1,690t, 8" Composite Armor;;;;;;;;;x
FRA_battleship_armour_4;10,558t, 18" Armor;10,558t, 18" Armor;10,558t, 18" Armor;;10,558t, 18" Armor;;;;;;;;;x
FRA_battleship_armour_5;6,476t, 18" Composite Armor;6,476t, 18" Composite Armor;6,476t, 18" Composite Armor;;6,476t, 18" Composite Armor;;;;;;;;;x
FRA_battleship_armour_6;6,681t, 18" Composite Armor;6,681t, 18" Composite Armor;6,681t, 18" Composite Armor;;6,681t, 18" Composite Armor;;;;;;;;;x
FRA_battleship_armour_7;11,693t, 18" Composite Armor;11,693t, 18" Composite Armor;11,693t, 18" Composite Armor;;11,693t, 18" Composite Armor;;;;;;;;;x
FRA_battleship_armour_8;11,735t, 18" Composite Armor;11,735t, 18" Composite Armor;11,735t, 18" Composite Armor;;11,735t, 18" Composite Armor;;;;;;;;;x
FRA_battleship_armour_9;11,860t, 13" Composite Armor;11,860t, 13" Composite Armor;11,860t, 13" Composite Armor;;11,860t, 13" Composite Armor;;;;;;;;;x
FRA_battleship_armour_10;8,807t, 11" Composite Armor;8,807t, 11" Composite Armor;8,807t, 11" Composite Armor;;8,807t, 11" Composite Armor;;;;;;;;;x
FRA_battleship_armour_11;14,605t, 11" Krupp Armor;14,605t, 11" Krupp Armor;14,605t, 11" Krupp Armor;;14,605t, 11" Krupp Armor;;;;;;;;;x
FRA_battleship_armour_12;18,318t, 11" Krupp Armor;18,318t, 11" Krupp Armor;18,318t, 11" Krupp Armor;;18,318t, 11" Krupp Armor;;;;;;;;;x
FRA_protectedcruiser_armour_0;1,229t;1,229t;1,229t;;1,229t;;;;;;;;;x
FRA_protectedcruiser_armour_1;5,839t;5,839t;5,839t;;5,839t;;;;;;;;;x
FRA_protectedcruiser_armour_2;3,031t;3,031t;3,031t;;3,031t;;;;;;;;;x
FRA_protectedcruiser_armour_3;1,280t;1,280t;1,280t;;1,280t;;;;;;;;;x
FRA_protectedcruiser_armour_4;503t;503t;503t;;503t;;;;;;;;;x
FRA_protectedcruiser_armour_5;952t;952t;952t;;952t;;;;;;;;;x
FRA_protectedcruiser_armour_6;3,962t;3,962t;3,962t;;3,962t;;;;;;;;;x
FRA_protectedcruiser_armour_7;889t;889t;889t;;889t;;;;;;;;;x
FRA_protectedcruiser_armour_8;5,595t;5,595t;5,595t;;5,595t;;;;;;;;;x
FRA_submarine_hull_4;178t;178t;178t;;178t;;;;;;;;;x
FRA_submarine_hull_5;397t;397t;397t;;397t;;;;;;;;;x
FRA_submarine_hull_6;413t;413t;413t;;413t;;;;;;;;;x
FRA_submarine_hull_7;833t;833t;833t;;833t;;;;;;;;;x
FRA_submarine_hull_8;870t;870t;870t;;870t;;;;;;;;;x
FRA_submarine_hull_9;342t;342t;342t;;342t;;;;;;;;;x
FRA_submarine_hull_10;931t;931t;931t;;931t;;;;;;;;;x
FRA_submarine_hull_11;884t;884t;884t;;884t;;;;;;;;;x
GER_heavycruiser_armour_0;6,218t, 2" Armor;6,218t, 2" Armor;6,218t, 2" Armor;;6,218t, 2" Armor;;;;;;;;;x
GER_heavycruiser_armour_2;6,389t, 4" Armor;6,389t, 4" Armor;6,389t, 4" Armor;;6,389t, 4" Armor;;;;;;;;;x
