FRA_armored_car_brigade_8;Panhard AML;Panhard AML;Panhard AML;;Panhard AML;;;;;;;;;x
FRA_artillery_brigade_0;Canon de 75 mle 1897;Canon de 75 mle 1897;Canon de 75 mle 1897;;Canon de 75 mle 1897;;;;;;;;;x
FRA_artillery_brigade_1;Canon de 75 mle 1912;Canon de 75 mle 1912;Canon de 75 mle 1912;;Canon de 75 mle 1912;;;;;;;;;x
FRA_artillery_brigade_2;Canon de 105 mle 1913;Canon de 105 mle 1913;Canon de 105 mle 1913;;Canon de 105 mle 1913;;;;;;;;;x
FRA_artillery_brigade_3;Canon de 155 C mle 1917;Canon de 155 C mle 1917;Canon de 155 C mle 1917;;Canon de 155 C mle 1917;;;;;;;;;x
FRA_artillery_brigade_4;Canon de 155mm GPF;Canon de 155mm GPF;Canon de 155mm GPF;;Canon de 155mm GPF;;;;;;;;;x
FRA_artillery_brigade_7;Canon de 105 Mle 1935;Canon de 105 Mle 1935;Canon de 105 Mle 1935;;Canon de 105 Mle 1935;;;;;;;;;x
FRA_artillery_brigade_9;Canon de 194 Mle GPF;Canon de 194 Mle GPF;Canon de 194 Mle GPF;;Canon de 194 Mle GPF;;;;;;;;;x
FRA_light_armor_brigade_3;Renault FT canon;Renault FT canon;Renault FT canon;;Renault FT canon;;;;;;;;;x
FRA_light_armor_brigade_4;AMR 33;AMR 33;AMR 33;;AMR 33;;;;;;;;;x
FRA_light_armor_brigade_5;AMR 35;AMR 35;AMR 35;;AMR 35;;;;;;;;;x
FRA_light_armor_brigade_6;Hotchkiss H-35;Hotchkiss H-35;Hotchkiss H-35;;Hotchkiss H-35;;;;;;;;;x
FRA_light_armor_brigade_7;Somua S35;Somua S35;Somua S35;;Somua S35;;;;;;;;;x
FRA_light_armor_brigade_8;Hotchkiss H-39;Hotchkiss H-39;Hotchkiss H-39;;Hotchkiss H-39;;;;;;;;;x
AUH_interceptor_0;Fokker E.I;Fokker E.I;Fokker E.I;;Fokker E.I;;;;;;;;;x
AUH_interceptor_1;Fokker E.III;Fokker E.III;Fokker E.III;;Fokker E.III;;;;;;;;;x
AUH_interceptor_2;Hansa-Brandenburg D.I;Hansa-Brandenburg D.I;Hansa-Brandenburg D.I;;Hansa-Brandenburg D.I;;;;;;;;;x
AUH_interceptor_3;Aviatik D.I;Aviatik D.I;Aviatik D.I;;Aviatik D.I;;;;;;;;;x
AUH_interceptor_4;Phönix D-III;Phönix D-III;Phönix D-III;;Phönix D-III;;;;;;;;;x
RUS_interceptor_0;Morane-Saulnier N;Morane-Saulnier N;Morane-Saulnier N;;Morane-Saulnier N;;;;;;;;;x
RUS_interceptor_1;Nieuport 11;Nieuport 11;Nieuport 11;;Nieuport 11;;;;;;;;;x
RUS_interceptor_2;Sikorsky S-16;Sikorsky S-16;Sikorsky S-16;;Sikorsky S-16;;;;;;;;;x
RUS_interceptor_3;SPAD S.XIII;SPAD S.XIII;SPAD S.XIII;;SPAD S.XIII;;;;;;;;;x
RUS_interceptor_4;;;;;;;;;;;;;;x
AUH_scout_0;Lohner B.II;Lohner B.II;Lohner B.II;;Lohner B.II;;;;;;;;;x
AUH_scout_1;Lohner B.VII;Lohner B.VII;Lohner B.VII;;Lohner B.VII;;;;;;;;;x
AUH_scout_2;Lloyd C.III;Lloyd C.III;Lloyd C.III;;Lloyd C.III;;;;;;;;;x
AUH_scout_3;Hansa-Brandenburg C.I;Hansa-Brandenburg C.I;Hansa-Brandenburg C.I;;Hansa-Brandenburg C.I;;;;;;;;;x
AUH_scout_4;Phönix C.I;Phönix C.I;Phönix C.I;;Phönix C.I;;;;;;;;;x
AUH_scout_5;Ufag C.I;Ufag C.I;Ufag C.I;;Ufag C.I;;;;;;;;;x
FRA_scout_0;Blériot XI;Blériot XI;Blériot XI;;Blériot XI;;;;;;;;;x
FRA_scout_1;Morane-Saulnier L;Morane-Saulnier L;Morane-Saulnier L;;Morane-Saulnier L;;;;;;;;;x
FRA_scout_2;Farman F.40;Farman F.40;Farman F.40;;Farman F.40;;;;;;;;;x
FRA_scout_3;SPAD S.XI;SPAD S.XI;SPAD S.XI;;SPAD S.XI;;;;;;;;;x
FRA_scout_4;Bréguet Br.14  A2;Bréguet Br.14  A2;Bréguet Br.14  A2;;Bréguet Br.14  A2;;;;;;;;;x
FRA_scout_5;Salmson 2;Salmson 2;Salmson 2;;Salmson 2;;;;;;;;;x
GER_scout_0;Gotha Taube;Gotha Taube;Gotha Taube;;Gotha Taube;;;;;;;;;x
GER_scout_1;LVG B.I ;LVG B.I ;LVG B.I ;;LVG B.I ;;;;;;;;;x
GER_scout_2;Rumpler C.I;Rumpler C.I;Rumpler C.I;;Rumpler C.I;;;;;;;;;x
GER_scout_3;Albatros C.VII;Albatros C.VII;Albatros C.VII;;Albatros C.VII;;;;;;;;;x
GER_scout_4;Junkers J.I;Junkers J.I;Junkers J.I;;Junkers J.I;;;;;;;;;x
GER_scout_5;Hannover CL.IIIa;Hannover CL.IIIa;Hannover CL.IIIa;;Hannover CL.IIIa;;;;;;;;;x
ENG_scout_0;Avro 504;Avro 504;Avro 504;;Avro 504;;;;;;;;;x
ENG_scout_1;Royal Aircraft Factory B.E.2c;Royal Aircraft Factory B.E.2c;Royal Aircraft Factory B.E.2c;;Royal Aircraft Factory B.E.2c;;;;;;;;;x
ENG_scout_2;Royal Aircraft Factory F.E.2d;Royal Aircraft Factory F.E.2d;Royal Aircraft Factory F.E.2d;;Royal Aircraft Factory F.E.2d;;;;;;;;;x
ENG_scout_3;Royal Aircraft Factory R.E.8;Royal Aircraft Factory R.E.8;Royal Aircraft Factory R.E.8;;Royal Aircraft Factory R.E.8;;;;;;;;;x
ENG_scout_4;Airco D.H.6;Airco D.H.6;Airco D.H.6;;Airco D.H.6;;;;;;;;;x
ENG_scout_5;Sopwith Dolphin;Sopwith Dolphin;Sopwith Dolphin;;Sopwith Dolphin;;;;;;;;;x
ITA_scout_0;Gabardini monoplane;Gabardini monoplane;Gabardini monoplane;;Gabardini monoplane;;;;;;;;;x
ITA_scout_1;SAML S.2;SAML S.2;SAML S.2;;SAML S.2;;;;;;;;;x
ITA_scout_2;Farman F.40;Farman F.40;Farman F.40;;Farman F.40;;;;;;;;;x
ITA_scout_3;Societ?Italiana Aviazione 7B;Societ?Italiana Aviazione 7B;Societ?Italiana Aviazione 7B;;Societ?Italiana Aviazione 7B;;;;;;;;;x
ITA_scout_4;Pomilio PE;Pomilio PE;Pomilio PE;;Pomilio PE;;;;;;;;;x
ITA_scout_5;Ansaldo S.V.A.5;Ansaldo S.V.A.5;Ansaldo S.V.A.5;;Ansaldo S.V.A.5;;;;;;;;;x
RUS_scout_0;Sikorsky S-10;Sikorsky S-10;Sikorsky S-10;;Sikorsky S-10;;;;;;;;;x
RUS_scout_1;Lebed VII;Lebed VII;Lebed VII;;Lebed VII;;;;;;;;;x
RUS_scout_2;Anatra D Anade;Anatra D Anade;Anatra D Anade;;Anatra D Anade;;;;;;;;;x
RUS_scout_3;Lebed XII;Lebed XII;Lebed XII;;Lebed XII;;;;;;;;;x
RUS_scout_4;Anatra DS Anasal;Anatra DS Anasal;Anatra DS Anasal;;Anatra DS Anasal;;;;;;;;;x
RUS_scout_5;;;;;;;;;;;;;;x
USA_scout_0;;;;;;;;;;;;;;x
USA_scout_1;;;;;;;;;;;;;;x
USA_scout_2;Curtiss JN4d Jenny;Curtiss JN4d Jenny;Curtiss JN4d Jenny;;Curtiss JN4d Jenny;;;;;;;;;x
USA_scout_3;SPAD S.XI;SPAD S.XI;SPAD S.XI;;SPAD S.XI;;;;;;;;;x
USA_scout_4;Burgess HT-2 Speed Scout;Burgess HT-2 Speed Scout;Burgess HT-2 Speed Scout;;Burgess HT-2 Speed Scout;;;;;;;;;x
USA_scout_5;Packard Le Père-Lusac 11;Packard Le Père-Lusac 11;Packard Le Père-Lusac 11;;Packard Le Père-Lusac 11;;;;;;;;;x
AUH_tactical_bomber_0;Rumpler G.I;Rumpler G.I;Rumpler G.I;;Rumpler G.I;;;;;;;;;x
AUH_tactical_bomber_1;Siemens-Schuckert Steffen R.I;Siemens-Schuckert Steffen R.I;Siemens-Schuckert Steffen R.I;;Siemens-Schuckert Steffen R.I;;;;;;;;;x
AUH_tactical_bomber_2;Lohner C1;Lohner C1;Lohner C1;;Lohner C1;;;;;;;;;x
AUH_tactical_bomber_3;Hansa-Brandenburg G.1;Hansa-Brandenburg G.1;Hansa-Brandenburg G.1;;Hansa-Brandenburg G.1;;;;;;;;;x
AUH_tactical_bomber_4;Junkers CL.I;Junkers CL.I;Junkers CL.I;;Junkers CL.I;;;;;;;;;x
FRA_tactical_bomber_3;Bréguet Br.14  B2;Bréguet Br.14  B2;Bréguet Br.14  B2;;Bréguet Br.14  B2;;;;;;;;;x
FRA_tactical_bomber_4;Caudron R.11;Caudron R.11;Caudron R.11;;Caudron R.11;;;;;;;;;x
ITA_tactical_bomber_4;Caproni Ca.5;Caproni Ca.5;Caproni Ca.5;;Caproni Ca.5;;;;;;;;;x
RUS_tactical_bomber_0;Maurice Farman MF.11;Maurice Farman MF.11;Maurice Farman MF.11;;Maurice Farman MF.11;;;;;;;;;x
RUS_tactical_bomber_1;Sikorsky Ilya Mourometz V;Sikorsky Ilya Mourometz V;Sikorsky Ilya Mourometz V;;Sikorsky Ilya Mourometz V;;;;;;;;;x
RUS_tactical_bomber_2;Voisin 8;Voisin 8;Voisin 8;;Voisin 8;;;;;;;;;x
RUS_tactical_bomber_3;Airco D.H.9;Airco D.H.9;Airco D.H.9;;Airco D.H.9;;;;;;;;;x
RUS_tactical_bomber_4;;;;;;;;;;;;;;x
AUH_cag_0;Oertz FB.3;Oertz FB.3;Oertz FB.3;;Oertz FB.3;;;;;;;;;x
AUH_cag_1;Friedrichshafen FF.33;Friedrichshafen FF.33;Friedrichshafen FF.33;;Friedrichshafen FF.33;;;;;;;;;x
AUH_cag_2;Hansa-Brandenburg CC;Hansa-Brandenburg CC;Hansa-Brandenburg CC;;Hansa-Brandenburg CC;;;;;;;;;x
AUH_cag_3;Hansa-Brandenburg KDW;Hansa-Brandenburg KDW;Hansa-Brandenburg KDW;;Hansa-Brandenburg KDW;;;;;;;;;x
AUH_cag_4;Hansa-Brandenburg W.12;Hansa-Brandenburg W.12;Hansa-Brandenburg W.12;;Hansa-Brandenburg W.12;;;;;;;;;x
AUH_cag_5;Hansa-Brandenburg W.18;Hansa-Brandenburg W.18;Hansa-Brandenburg W.18;;Hansa-Brandenburg W.18;;;;;;;;;x
RUS_cag_0;Curtiss Model F-4;Curtiss Model F-4;Curtiss Model F-4;;Curtiss Model F-4;;;;;;;;;x
RUS_cag_1;Schreck-FBA Type C;Schreck-FBA Type C;Schreck-FBA Type C;;Schreck-FBA Type C;;;;;;;;;x
RUS_cag_2;Grigorovich M-5;Grigorovich M-5;Grigorovich M-5;;Grigorovich M-5;;;;;;;;;x
RUS_cag_3;Grigorovich M-12;Grigorovich M-12;Grigorovich M-12;;Grigorovich M-12;;;;;;;;;x
RUS_cag_4;Grigorovich M-20;Grigorovich M-20;Grigorovich M-20;;Grigorovich M-20;;;;;;;;;x
RUS_cag_5;Grigorovich M-24;Grigorovich M-24;Grigorovich M-24;;Grigorovich M-24;;;;;;;;;x
TUR_interceptor_3;Albatros D.III;Albatros D.III;Albatros D.III;;Albatros D.III;;;;;;;;;x
TUR_interceptor_4;Fokker D.VIII;Fokker D.VIII;Fokker D.VIII;;Fokker D.VIII;;;;;;;;;x
TUR_scout_0;Gotha Taube;Gotha Taube;Gotha Taube;;Gotha Taube;;;;;;;;;x
TUR_scout_1;Pfalz A.I;Pfalz A.I;Pfalz A.I;;Pfalz A.I;;;;;;;;;x
TUR_scout_2;Rumpler C.I;Rumpler C.I;Rumpler C.I;;Rumpler C.I;;;;;;;;;x
TUR_scout_3;Albatros C.VII;Albatros C.VII;Albatros C.VII;;Albatros C.VII;;;;;;;;;x
TUR_scout_4;Airco D.H.9;Airco D.H.9;Airco D.H.9;;Airco D.H.9;;;;;;;;;x
TUR_scout_5;Hannover CL.IIIa;Hannover CL.IIIa;Hannover CL.IIIa;;Hannover CL.IIIa;;;;;;;;;x
TUR_tactical_bomber_3;Gotha G.V;Gotha G.V;Gotha G.V;;Gotha G.V;;;;;;;;;x
TUR_tactical_bomber_4;Junkers CL.I;Junkers CL.I;Junkers CL.I;;Junkers CL.I;;;;;;;;;x
TUR_cag_0;Oertz FB.3;Oertz FB.3;Oertz FB.3;;Oertz FB.3;;;;;;;;;x
TUR_cag_1;Friedrichshafen FF.33;Friedrichshafen FF.33;Friedrichshafen FF.33;;Friedrichshafen FF.33;;;;;;;;;x
TUR_cag_2;Friedrichshafen FF.39;Friedrichshafen FF.39;Friedrichshafen FF.39;;Friedrichshafen FF.39;;;;;;;;;x
TUR_cag_3;Albatros W.IV;Albatros W.IV;Albatros W.IV;;Albatros W.IV;;;;;;;;;x
TUR_cag_4;Friedrichshafen FF.41AT;Friedrichshafen FF.41AT;Friedrichshafen FF.41AT;;Friedrichshafen FF.41AT;;;;;;;;;x
TUR_cag_5;Hansa-Brandenburg W.29;Hansa-Brandenburg W.29;Hansa-Brandenburg W.29;;Hansa-Brandenburg W.29;;;;;;;;;x
ARG_heavy_cruiser_2;Garibaldi Class;Garibaldi Class;Garibaldi Class;;Garibaldi Class;;;;;;;;;x
ARG_dreadnaught_3;Rivadavia Class;Rivadavia Class;Rivadavia Class;;Rivadavia Class;;;;;;;;;x
ARG_destroyer_2;Corrientes Class;Corrientes Class;Corrientes Class;;Corrientes Class;;;;;;;;;x
ARG_destroyer_9;Catamarca Class;Catamarca Class;Catamarca Class;;Catamarca Class;;;;;;;;;x
ARG_destroyer_10;La Plata Class;La Plata Class;La Plata Class;;La Plata Class;;;;;;;;;x
ARG_destroyer_11;San Luis Class;San Luis Class;San Luis Class;;San Luis Class;;;;;;;;;x
ARG_battleship_1;Almirante Brown Class;Almirante Brown Class;Almirante Brown Class;;Almirante Brown Class;;;;;;;;;x
ARG_battleship_4;Libertad Class;Libertad Class;Libertad Class;;Libertad Class;;;;;;;;;x
ARG_protected_cruiser_0;Patagonia Class;Patagonia Class;Patagonia Class;;Patagonia Class;;;;;;;;;x
ARG_protected_cruiser_1;25 De Mayo Class;25 De Mayo Class;25 De Mayo Class;;25 De Mayo Class;;;;;;;;;x
ARG_protected_cruiser_2;9 De Julio Class;9 De Julio Class;9 De Julio Class;;9 De Julio Class;;;;;;;;;x
ARG_protected_cruiser_3;Buenos Aires Class;Buenos Aires Class;Buenos Aires Class;;Buenos Aires Class;;;;;;;;;x
AUH_heavy_cruiser_1;Kaiserin und Königin Maria Theresia Class;Kaiserin und Königin Maria Theresia Class;Kaiserin und Königin Maria Theresia Class;;Kaiserin und Königin Maria Theresia Class;;;;;;;;;x
AUH_heavy_cruiser_4;Kaiser Karl VI Class;Kaiser Karl VI Class;Kaiser Karl VI Class;;Kaiser Karl VI Class;;;;;;;;;x
AUH_heavy_cruiser_6;Sankt Georg Class;Sankt Georg Class;Sankt Georg Class;;Sankt Georg Class;;;;;;;;;x
AUH_light_cruiser_1;Admiral Spaun Class;Admiral Spaun Class;Admiral Spaun Class;;Admiral Spaun Class;;;;;;;;;x
AUH_light_cruiser_3;Novara Class;Novara Class;Novara Class;;Novara Class;;;;;;;;;x
AUH_coastal_submarine_3;U1 Class;U1 Class;U1 Class;;U1 Class;;;;;;;;;x
AUH_coastal_submarine_4;U3 Class;U3 Class;U3 Class;;U3 Class;;;;;;;;;x
AUH_coastal_submarine_5;U5 Class;U5 Class;U5 Class;;U5 Class;;;;;;;;;x
AUH_coastal_submarine_6;U10 Class;U10 Class;U10 Class;;U10 Class;;;;;;;;;x
AUH_coastal_submarine_7;U14 Class;U14 Class;U14 Class;;U14 Class;;;;;;;;;x
AUH_coastal_submarine_8;U20 Class;U20 Class;U20 Class;;U20 Class;;;;;;;;;x
AUH_dreadnaught_2;Tegetthoff Class;Tegetthoff Class;Tegetthoff Class;;Tegetthoff Class;;;;;;;;;x
AUH_destroyer_0;Meteor Class;Meteor Class;Meteor Class;;Meteor Class;;;;;;;;;x
AUH_destroyer_1;Blitz Class;Blitz Class;Blitz Class;;Blitz Class;;;;;;;;;x
AUH_destroyer_7;Huszar Class;Huszar Class;Huszar Class;;Huszar Class;;;;;;;;;x
AUH_destroyer_10;Tátra Class;Tátra Class;Tátra Class;;Tátra Class;;;;;;;;;x
AUH_destroyer_11;Warasdiner Class;Warasdiner Class;Warasdiner Class;;Warasdiner Class;;;;;;;;;x
AUH_destroyer_13;Ersatz Tátra Class;Ersatz Tátra Class;Ersatz Tátra Class;;Ersatz Tátra Class;;;;;;;;;x
AUH_longrange_submarine_0;U27 Class;U27 Class;U27 Class;;U27 Class;;;;;;;;;x
AUH_longrange_submarine_1;U43 Class;U43 Class;U43 Class;;U43 Class;;;;;;;;;x
AUH_battleship_3;Kronprinzessin Erzherzogin Stephanie Class;Kronprinzessin Erzherzogin Stephanie Class;Kronprinzessin Erzherzogin Stephanie Class;;Kronprinzessin Erzherzogin Stephanie Class;;;;;;;;;x
AUH_battleship_4;Kronprinz Erzherzogin Rudolf Class;Kronprinz Erzherzogin Rudolf Class;Kronprinz Erzherzogin Rudolf Class;;Kronprinz Erzherzogin Rudolf Class;;;;;;;;;x
AUH_battleship_7;Monarch Class;Monarch Class;Monarch Class;;Monarch Class;;;;;;;;;x
AUH_battleship_9;Habsburg Class;Habsburg Class;Habsburg Class;;Habsburg Class;;;;;;;;;x
AUH_battleship_11;Erzherzog Karl Class;Erzherzog Karl Class;Erzherzog Karl Class;;Erzherzog Karl Class;;;;;;;;;x
AUH_battleship_12;Radetzky Class;Radetzky Class;Radetzky Class;;Radetzky Class;;;;;;;;;x
AUH_protected_cruiser_0;Zara Class;Zara Class;Zara Class;;Zara Class;;;;;;;;;x
AUH_protected_cruiser_1;Panther Class;Panther Class;Panther Class;;Panther Class;;;;;;;;;x
AUH_protected_cruiser_2;Tiger Class;Tiger Class;Tiger Class;;Tiger Class;;;;;;;;;x
AUH_protected_cruiser_3;Kaiser Franz Joseph I Class;Kaiser Franz Joseph I Class;Kaiser Franz Joseph I Class;;Kaiser Franz Joseph I Class;;;;;;;;;x
AUH_protected_cruiser_4;Zenta Class;Zenta Class;Zenta Class;;Zenta Class;;;;;;;;;x
BRA_light_cruiser_1;Bahia Class;Bahia Class;Bahia Class;;Bahia Class;;;;;;;;;x
BRA_coastal_submarine_6;F1 Class;F1 Class;F1 Class;;F1 Class;;;;;;;;;x
BRA_dreadnaught_1;Minas Gerais Class;Minas Gerais Class;Minas Gerais Class;;Minas Gerais Class;;;;;;;;;x
BRA_destroyer_2;Gustavo Sampaio Class;Gustavo Sampaio Class;Gustavo Sampaio Class;;Gustavo Sampaio Class;;;;;;;;;x
BRA_destroyer_3;Tupi Class;Tupi Class;Tupi Class;;Tupi Class;;;;;;;;;x
BRA_destroyer_4;Tamoio Class;Tamoio Class;Tamoio Class;;Tamoio Class;;;;;;;;;x
BRA_destroyer_8;Para Class;Para Class;Para Class;;Para Class;;;;;;;;;x
BRA_battleship_1;Riachuelo Class;Riachuelo Class;Riachuelo Class;;Riachuelo Class;;;;;;;;;x
BRA_battleship_2;Aquidaban Class;Aquidaban Class;Aquidaban Class;;Aquidaban Class;;;;;;;;;x
BRA_battleship_8;Marshal Deodoro Class;Marshal Deodoro Class;Marshal Deodoro Class;;Marshal Deodoro Class;;;;;;;;;x
BRA_protected_cruiser_0;Trajano Class;Trajano Class;Trajano Class;;Trajano Class;;;;;;;;;x
BRA_protected_cruiser_1;Guanabara Class;Guanabara Class;Guanabara Class;;Guanabara Class;;;;;;;;;x
BRA_protected_cruiser_2;Parnaiba Class;Parnaiba Class;Parnaiba Class;;Parnaiba Class;;;;;;;;;x
BRA_protected_cruiser_3;Primiero De Marco Class;Primiero De Marco Class;Primiero De Marco Class;;Primiero De Marco Class;;;;;;;;;x
BRA_protected_cruiser_4;Almirante Tamandare Class;Almirante Tamandare Class;Almirante Tamandare Class;;Almirante Tamandare Class;;;;;;;;;x
BRA_protected_cruiser_5;Benjamin Constant Class;Benjamin Constant Class;Benjamin Constant Class;;Benjamin Constant Class;;;;;;;;;x
BRA_protected_cruiser_6;Republica Class;Republica Class;Republica Class;;Republica Class;;;;;;;;;x
BRA_protected_cruiser_7;Barrozo Class;Barrozo Class;Barrozo Class;;Barrozo Class;;;;;;;;;x
CHI_light_cruiser_2;Chao Ho Class;Chao Ho Class;Chao Ho Class;;Chao Ho Class;;;;;;;;;x
CHI_destroyer_7;Hu Peng Class;Hu Peng Class;Hu Peng Class;;Hu Peng Class;;;;;;;;;x
CHI_destroyer_10;Chang Feng Class;Chang Feng Class;Chang Feng Class;;Chang Feng Class;;;;;;;;;x
CHI_protected_cruiser_0;Hai Ching Class;Hai Ching Class;Hai Ching Class;;Hai Ching Class;;;;;;;;;x
CHI_protected_cruiser_1;Fu Po Class;Fu Po Class;Fu Po Class;;Fu Po Class;;;;;;;;;x
CHI_protected_cruiser_2;Wei Yuan Class;Wei Yuan Class;Wei Yuan Class;;Wei Yuan Class;;;;;;;;;x
CHI_protected_cruiser_3;Nan Tan Class;Nan Tan Class;Nan Tan Class;;Nan Tan Class;;;;;;;;;x
CHI_protected_cruiser_4;Pao Min Class;Pao Min Class;Pao Min Class;;Pao Min Class;;;;;;;;;x
CHI_protected_cruiser_5;Kai Chi Class;Kai Chi Class;Kai Chi Class;;Kai Chi Class;;;;;;;;;x
CHI_protected_cruiser_6;Tung Chi Class;Tung Chi Class;Tung Chi Class;;Tung Chi Class;;;;;;;;;x
CHI_protected_cruiser_7;Hai Yung Class;Hai Yung Class;Hai Yung Class;;Hai Yung Class;;;;;;;;;x
CHI_protected_cruiser_8;Hai Tien Class;Hai Tien Class;Hai Tien Class;;Hai Tien Class;;;;;;;;;x
CHC_light_cruiser_2;Chao Ho Class;Chao Ho Class;Chao Ho Class;;Chao Ho Class;;;;;;;;;x
CHC_destroyer_7;Hu Peng Class;Hu Peng Class;Hu Peng Class;;Hu Peng Class;;;;;;;;;x
CHC_destroyer_10;Chang Feng Class;Chang Feng Class;Chang Feng Class;;Chang Feng Class;;;;;;;;;x
CHC_protected_cruiser_0;Hai Ching Class;Hai Ching Class;Hai Ching Class;;Hai Ching Class;;;;;;;;;x
CHC_protected_cruiser_1;Fu Po Class;Fu Po Class;Fu Po Class;;Fu Po Class;;;;;;;;;x
CHC_protected_cruiser_2;Wei Yuan Class;Wei Yuan Class;Wei Yuan Class;;Wei Yuan Class;;;;;;;;;x
CHC_protected_cruiser_3;Nan Tan Class;Nan Tan Class;Nan Tan Class;;Nan Tan Class;;;;;;;;;x
CHC_protected_cruiser_4;Pao Min Class;Pao Min Class;Pao Min Class;;Pao Min Class;;;;;;;;;x
CHC_protected_cruiser_5;Kai Chi Class;Kai Chi Class;Kai Chi Class;;Kai Chi Class;;;;;;;;;x
CHC_protected_cruiser_6;Tung Chi Class;Tung Chi Class;Tung Chi Class;;Tung Chi Class;;;;;;;;;x
CHC_protected_cruiser_7;Hai Yung Class;Hai Yung Class;Hai Yung Class;;Hai Yung Class;;;;;;;;;x
CHC_protected_cruiser_8;Hai Tien Class;Hai Tien Class;Hai Tien Class;;Hai Tien Class;;;;;;;;;x
CHL_heavy_cruiser_0;Esmeralda Class;Esmeralda Class;Esmeralda Class;;Esmeralda Class;;;;;;;;;x
CHL_heavy_cruiser_3;O'Higgins Class;O'Higgins Class;O'Higgins Class;;O'Higgins Class;;;;;;;;;x
CHL_coastal_submarine_8;H Class;H Class;H Class;;H Class;;;;;;;;;x
CHL_dreadnaught_6;Almirante Latorre Class;Almirante Latorre Class;Almirante Latorre Class;;Almirante Latorre Class;;;;;;;;;x
CHL_destroyer_1;Almirante Simpson Class;Almirante Simpson Class;Almirante Simpson Class;;Almirante Simpson Class;;;;;;;;;x
